id,link,title,availability,description,image link,price,sale price,brand,mpn,identifier exists,condition,item group id,product details,unit price measure,unit price base measure,additional image links,shipping weight
bb69a6aa-2bd8-57d6-b68a-442b9d049797,https://www.natole.store/product-page/%D0%BF%D0%B5%D0%BB%D0%B5%D1%82%D0%B8-%D0%BA%D1%80%D0%B0%D0%B1?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Пелети краб,instock,"<p>Дуже хрусткі та ніжні картопляні чіпси займають окреме місце серед інших снеків</p><p></p><p>Неймовірно смачний та легкий снек нікого не залишить байдужим !</p><p></p><p>Наш інтернет-магазин пропонує вам купити картопляні пелети  за доступною ціною. Ми пропонуємо тільки натуральний продукт, доставку якого можна замовити в будь-яку точку України.</p>",https://static.wixstatic.com/media/145cef_5f744bb410894157bf0e8a147693f2c8~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,244,244,Natole store,bb69a6aa-2bd8-57d6-b68a-442b9d049797,true,new,,,1.00 kg,1.00 kg,,
a41ce8f2-6d3b-829c-963b-8dffa972c312,https://www.natole.store/product-page/%D0%BF%D0%B5%D0%BB%D0%B5%D1%82%D0%B8-%D1%81%D0%BC%D0%B5%D1%82%D0%B0%D0%BD%D0%B0?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Пелети сметана,instock,"<p>Дуже хрусткі та ніжні картопляні чіпси займають окреме місце серед інших снеків</p><p></p><p>Неймовірно смачний та легкий снек нікого не залишить байдужим !</p><p></p><p>Наш інтернет-магазин пропонує вам купити картопляні пелети  за доступною ціною. Ми пропонуємо тільки натуральний продукт, доставку якого можна замовити в будь-яку точку України.</p>",https://static.wixstatic.com/media/145cef_64a54d296bd3448a922de6de162363c2~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,244,244,Natole store,a41ce8f2-6d3b-829c-963b-8dffa972c312,true,new,,,1.00 kg,1.00 kg,,
d2cede04-221b-795d-fa35-cf66f1334300,https://www.natole.store/product-page/%D0%BF%D0%B5%D0%BB%D0%B5%D1%82%D0%B8-%D1%81%D0%B8%D1%80?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Пелети сир,instock,"<p>Дуже хрусткі та ніжні картопляні чіпси займають окреме місце серед інших снеків</p><p></p><p>Неймовірно смачний та легкий снек нікого не залишить байдужим !</p><p></p><p>Наш інтернет-магазин пропонує вам купити картопляні пелети  за доступною ціною. Ми пропонуємо тільки натуральний продукт, доставку якого можна замовити в будь-яку точку України.</p>",https://static.wixstatic.com/media/145cef_356690e8b51a42abb2666a19083704d7~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,244,244,Natole store,d2cede04-221b-795d-fa35-cf66f1334300,true,new,,,1.00 kg,1.00 kg,,
efcda942-5481-b290-d0a4-1015d132641d,https://www.natole.store/product-page/%D1%81%D1%83%D1%85%D0%B0%D1%80%D1%96-%D1%85%D0%BE%D0%BB%D0%BE%D0%B4%D0%B5%D1%86%D1%8C-%D1%85%D1%80%D1%96%D0%BD?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Сухарі Томчики холодець-хрін,instock,<p>Сухарі житні - виготовлені з додаванням солі та натурального хрону</p><p>Фасування 500г</p>,https://static.wixstatic.com/media/145cef_9f5c169525cd46a89af81012754017a5~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,88,88,Natole store,efcda942-5481-b290-d0a4-1015d132641d,true,new,,,1.00 kg,1.00 kg,,
db27633e-ced6-c208-fc19-3a23b2388791,https://www.natole.store/product-page/%D1%81%D1%83%D1%85%D0%B0%D1%80%D1%96-%D1%87%D0%B0%D1%81%D0%BD%D0%B8%D0%BA?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Сухарі Томчики часник  500 грам,instock,<p>Сухарі житні - виготовлені з додаванням солі та натурального часнику</p><p>Фасування 500г</p>,https://static.wixstatic.com/media/145cef_993d56c7fad3479fa26771eda0e66cb9~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,88,88,Natole store,db27633e-ced6-c208-fc19-3a23b2388791,true,new,,,1.00 kg,1.00 kg,,
dddac2c1-793e-661c-7054-94efde543754,https://www.natole.store/product-page/%D1%87%D1%96%D0%BF%D1%81%D0%B8-%D1%81%D0%B8%D1%80?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Чіпси сир,instock,<p>Пропонуємо до Вашої уваги чіпси пластини  зі смаком  «Сир»</p><p>Фасування 1кг</p>,https://static.wixstatic.com/media/145cef_096cfcccbd8e4378be0b818f40c1f6a8~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,153,153,Natole store,dddac2c1-793e-661c-7054-94efde543754,true,new,,,1.00 kg,1.00 kg,,
b93cfc0e-9b5e-33d2-0ab9-129ca6ce95b4,https://www.natole.store/product-page/%D1%87%D1%96%D0%BF%D1%81%D0%B8-%D1%81%D0%BC%D0%B5%D1%82%D0%B0%D0%BD%D0%B0-%D0%B7%D0%B5%D0%BB%D0%B5%D0%BD%D1%8C?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Чіпси сметана-зелень,instock,<p>Пропонуємо до Вашої уваги чіпси пластини  зі смаком  «Сметана з зеленню »</p><p>Фасування 1кг</p>,https://static.wixstatic.com/media/145cef_096cfcccbd8e4378be0b818f40c1f6a8~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,153,153,Natole store,b93cfc0e-9b5e-33d2-0ab9-129ca6ce95b4,true,new,,,1.00 kg,1.00 kg,,
afff8a8e-ff10-ddf4-d7ce-acd8b2853584,https://www.natole.store/product-page/%D1%87%D1%96%D0%BF%D1%81%D0%B8-%D1%88%D0%B0%D1%88%D0%BB%D0%B8%D0%BA?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Чіпси шашлик,instock,<p>Пропонуємо до Вашої уваги чіпси пластини  зі смаком  «Шашлик»</p><p>Фасування 1кг</p>,https://static.wixstatic.com/media/145cef_096cfcccbd8e4378be0b818f40c1f6a8~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,153,153,Natole store,afff8a8e-ff10-ddf4-d7ce-acd8b2853584,true,new,,,1.00 kg,1.00 kg,,
a448670e-f355-10fd-d0a8-837e27e92767,https://www.natole.store/product-page/%D1%87%D1%96%D0%BF%D1%81%D0%B8-%D1%84%D0%B0%D1%81%D0%BE%D0%B2%D0%B0%D0%BD%D1%96-%D1%81%D0%B8%D1%80?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Чіпси фасовані сир,instock,"<p>Пропонуємо до Вашої уваги чіпси пластини  зі смаком  «Сир», фасуванням 750г,   15 шт. в ящику.</p>",https://static.wixstatic.com/media/145cef_c9a12d440aa44be69d5dfd224b878fc4~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,132,132,Natole store,a448670e-f355-10fd-d0a8-837e27e92767,true,new,,,750.00 g,1.00 kg,,
c8902f49-891b-7bb9-085f-04aa83ea73a5,https://www.natole.store/product-page/%D1%87%D1%96%D0%BF%D1%81%D0%B8-%D1%84%D0%B0%D1%81%D0%BE%D0%B2%D0%B0%D0%BD%D1%96-%D1%81%D0%BC%D0%B5%D1%82%D0%B0%D0%BD%D0%B0?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Чіпси фасовані сметана,instock,"<p>Пропонуємо до Вашої уваги чіпси пластини  зі смаком  «Сметани із зеленню», фасуванням 750г,   15 шт. в ящику.</p>",https://static.wixstatic.com/media/145cef_c9a12d440aa44be69d5dfd224b878fc4~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,132,132,Natole store,c8902f49-891b-7bb9-085f-04aa83ea73a5,true,new,,,750.00 g,1.00 kg,,
842281b3-4bec-2580-14bf-41a031337c47,https://www.natole.store/product-page/%D0%B2%D1%83%D1%85%D0%B0-%D1%81%D0%B2%D0%B8%D0%BD%D1%8F%D1%87%D1%96-%D0%BA%D0%BB%D0%B0%D1%81%D0%B8%D1%87%D0%BD%D1%96?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Вуха свинячі ""Класичні""",instock,"<p>Вуха мариновані - різані</p><p></p><p>Той, хто жодного разу не пробував свинячі вушка, скептично ставиться до них. А дарма, адже вони невимовно багаті не тільки корисними мінералами, але й вітамінами.</p><p></p><p>Фасування 100грам</p>",https://static.wixstatic.com/media/145cef_3b69b80396d045ad932f48a77ca353b9~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,25,25,Natole store,842281b3-4bec-2580-14bf-41a031337c47,true,new,,,100.00 g,1.00 kg,,
3aa07db6-4f54-9766-744a-31cdfd9a4710,https://www.natole.store/product-page/%D0%B2%D1%83%D1%85%D0%B0-%D1%81%D0%B2%D0%B8%D0%BD%D1%8F%D1%87%D1%96-%D1%82%D1%80%D0%B0%D0%B4%D0%B8%D1%86%D1%96%D0%B9%D0%BD%D1%96?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Вуха свинячі ""Традиційні""",instock,"<p>Вуха мариновані - різані</p><p></p><p>Той, хто жодного разу не пробував свинячі вушка, скептично ставиться до них. А дарма, адже вони невимовно багаті не тільки корисними мінералами, але й вітамінами.</p><p></p><p>Фасування 100грам</p>",https://static.wixstatic.com/media/145cef_becc8e3abbd54c50a7e5f5c8ec5a548c~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,25,25,Natole store,3aa07db6-4f54-9766-744a-31cdfd9a4710,true,new,,,100.00 g,1.00 kg,,
c0da868f-4586-4d51-f714-128a44458bc8,https://www.natole.store/product-page/%D0%B2%D1%83%D1%85%D0%B0-%D1%81%D0%B2%D0%B8%D0%BD%D1%8F%D1%87%D1%96-%D1%81%D0%BF%D0%B5%D1%86%D1%96%D1%97?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Вуха свинячі ""Спеції""",instock,"<p>Вуха мариновані - різані</p><p></p><p>Той, хто жодного разу не пробував свинячі вушка, скептично ставиться до них. А дарма, адже вони невимовно багаті не тільки корисними мінералами, але й вітамінами.</p><p></p><p>Фасування 100грам</p>",https://static.wixstatic.com/media/145cef_1ea5287053814a07915302a17b39ebdc~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,25,25,Natole store,c0da868f-4586-4d51-f714-128a44458bc8,true,new,,,100.00 g,1.00 kg,,
879f4101-76b7-2b10-d8a3-6773df6cf475,https://www.natole.store/product-page/%D0%B2%D1%83%D1%85%D0%B0-%D1%81%D0%B2%D0%B8%D0%BD%D1%8F%D1%87%D1%96-%D1%85%D0%BE%D0%BB%D0%BE%D0%B4%D0%B5%D1%86%D1%8C-%D1%85%D1%80%D1%96%D0%BD?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Вуха свинячі ""Холодець-хрін""",instock,"<p>Вуха мариновані - різані</p><p></p><p>Той, хто жодного разу не пробував свинячі вушка, скептично ставиться до них. А дарма, адже вони невимовно багаті не тільки корисними мінералами, але й вітамінами.</p><p></p><p>Фасування 100грам</p>",https://static.wixstatic.com/media/145cef_e2abf2a11e8f4dc4a464f468628e316c~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,25,25,Natole store,879f4101-76b7-2b10-d8a3-6773df6cf475,true,new,,,100.00 g,1.00 kg,,
5d15222e-4da4-f642-1011-c2891be0c990,https://www.natole.store/product-page/%D0%B2%D1%83%D1%85%D0%B0-%D1%81%D0%B2%D0%B8%D0%BD%D1%8F%D1%87%D1%96-%D1%87%D0%B0%D1%81%D0%BD%D0%B8%D0%BA?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Вуха свинячі ""Часник""",instock,"<p>Вуха мариновані - різані</p><p></p><p>Той, хто жодного разу не пробував свинячі вушка, скептично ставиться до них. А дарма, адже вони невимовно багаті не тільки корисними мінералами, але й вітамінами.</p><p></p><p>Фасування 100грам</p>",https://static.wixstatic.com/media/145cef_dff7e228be3540c59d796b839206ded0~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,25,25,Natole store,5d15222e-4da4-f642-1011-c2891be0c990,true,new,,,100.00 g,1.00 kg,,
e3f6e1a2-7952-b68d-b449-75705569b616,https://www.natole.store/product-page/%D0%B2%D1%83%D1%85%D0%B0-%D1%81%D0%B2%D0%B8%D0%BD%D1%8F%D1%87%D1%96-%D1%86%D1%96%D0%BB%D1%96?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Вуха свинячі цілі,instock,"<p>Вуха свині копчені - Вагові у вакуумі</p><p></p><p></p><p>Той, хто жодного разу не пробував свинячі вушка, скептично ставиться до них. А дарма, адже вони невимовно багаті не тільки корисними мінералами, але й вітамінами.</p><p></p>",https://static.wixstatic.com/media/145cef_080dc636c61f4d6b90385eddf574d828~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,237,237,Natole store,e3f6e1a2-7952-b68d-b449-75705569b616,true,new,,,1.00 kg,1.00 kg,,
8df3c2cc-0d28-8cff-32ed-32189b7a36f8,https://www.natole.store/product-page/%D0%B2%D1%83%D1%88%D0%BA%D0%B8-%D1%85%D1%80%D1%8E%D1%88%D0%BA%D0%B8-%D0%B1%D1%80%D1%83%D1%88%D0%B5%D1%82%D1%82%D0%B0?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Вушки-Хрюшки (брушетта),instock,"<p>Вуха свині мариновані </p><p></p><p>Той, хто жодного разу не пробував свинячі вушка, скептично ставиться до них. А дарма, адже вони невимовно багаті не тільки корисними мінералами, але й вітамінами.</p>",https://static.wixstatic.com/media/145cef_db9f3131f17f4cfcb342ba5627a158bd~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,355,355,Natole store,8df3c2cc-0d28-8cff-32ed-32189b7a36f8,true,new,,,1.50 kg,1.00 kg,,
f828ff64-efc2-c649-b5a5-c5fde7b8e1ef,https://www.natole.store/product-page/%D0%B2%D1%83%D1%88%D0%BA%D0%B8-%D1%85%D1%80%D1%8E%D1%88%D0%BA%D0%B8-%D0%B7-%D0%B0%D0%B4%D0%B6%D0%B8%D0%BA%D0%BE%D1%8E?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Вушки-Хрюшки (з аджикою),instock,"<p>Вуха свині мариновані </p><p></p><p>Той, хто жодного разу не пробував свинячі вушка, скептично ставиться до них. А дарма, адже вони невимовно багаті не тільки корисними мінералами, але й вітамінами.</p>",https://static.wixstatic.com/media/145cef_fc9e694d1e304c4497cc864bc76af114~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,355,355,Natole store,f828ff64-efc2-c649-b5a5-c5fde7b8e1ef,true,new,,,1.50 kg,1.00 kg,,
6cb4a92b-7ecb-32f2-2fe8-d83f393ab3b6,https://www.natole.store/product-page/%D0%B2%D1%83%D1%88%D0%BA%D0%B8-%D1%85%D1%80%D1%8E%D1%88%D0%BA%D0%B8-%D1%85%D0%BE%D0%BB%D0%BE%D0%B4%D0%B5%D1%86%D1%8C-%D0%B7-%D1%85%D1%80%D0%BE%D0%BD%D0%BE%D0%BC?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Вушки-Хрюшки (холодець з хроном),instock,"<p>Вуха свині мариновані </p><p></p><p>Той, хто жодного разу не пробував свинячі вушка, скептично ставиться до них. А дарма, адже вони невимовно багаті не тільки корисними мінералами, але й вітамінами.</p>",https://static.wixstatic.com/media/145cef_e356708634d34a65a9320679649e487f~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,355,355,Natole store,6cb4a92b-7ecb-32f2-2fe8-d83f393ab3b6,true,new,,,1.50 kg,1.00 kg,,
7cdf9501-abc9-23fa-d6df-3b38bf5f3497,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81-one-bite-cheese-50%D0%B3?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабанос ONE BITE CHEESE 50г,instock,"<p>CHEESE</p><p></p><p>З ніжної курятини та твердого сиру</p><p></p><p>Готові до споживання, в їстівній оболонці. Упаковані в захисному середовищі.</p><p>Термін придатності в газовому середовищі – 90 діб при температурі від +2˚С до +25˚С і відносній вологості повітря від 75% до 78%. Після відкриття упаковки спожити протягом 2 діб.</p>",https://static.wixstatic.com/media/145cef_f4149cfbd839472b90b59729efcc64be~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,43,43,Natole store,7cdf9501-abc9-23fa-d6df-3b38bf5f3497,true,new,,,50.00 g,1.00 kg,,
99cc95a4-6bac-cae5-edda-bac009058beb,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81-one-bite-chili-50%D0%B3?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабанос ONE BITE CHILI 50г,instock,"<p>CHILI</p><p></p><p>З добірної свинини та червоного перцю</p><p></p><p>Готові до споживання, в їстівній оболонці. Упаковані в захисному середовищі.</p><p>Термін придатності в газовому середовищі – 90 діб при температурі від +2˚С до +25˚С і відносній вологості повітря від 75% до 78%. Після відкриття упаковки спожити протягом 2 діб.</p>",https://static.wixstatic.com/media/145cef_ea4e367df5254afdb6ae89ceac0242ae~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,43,43,Natole store,99cc95a4-6bac-cae5-edda-bac009058beb,true,new,,,50.00 g,1.00 kg,,
4e83fd57-1dc1-cb99-8a10-84da5f013a39,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81-one-bite-delicate-50%D0%B3?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабанос ONE BITE DELICATE 50г,instock,"<p>DELICATE</p><p></p><p>З ніжної курятини</p><p></p><p>Готові до споживання, в їстівній оболонці. Упаковані в захисному середовищі.</p><p>Термін придатності в газовому середовищі – 90 діб при температурі від +2˚С до +25˚С і відносній вологості повітря від 75% до 78%. Після відкриття упаковки спожити протягом 2 діб.</p>",https://static.wixstatic.com/media/145cef_7b0ed769a3d14699bd3333a14a03c872~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,43,43,Natole store,4e83fd57-1dc1-cb99-8a10-84da5f013a39,true,new,,,50.00 g,1.00 kg,,
70592214-8dac-6d37-70ad-72422b859c32,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81-one-bite-hot-spicy-50%D0%B3?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабанос ONE BITE HOT&SPICY 50г,instock,"<p>HOT & SPICY</p><p></p><p>Зі свинини зі смаком гострого перцю чилі</p><p></p><p>Готові до споживання, в їстівній оболонці. Упаковані в захисному середовищі.</p><p>Термін придатності в газовому середовищі – 90 діб при температурі від +2˚С до +25˚С і відносній вологості повітря від 75% до 78%. Після відкриття упаковки спожити протягом 2 діб.</p>",https://static.wixstatic.com/media/145cef_a362a84f9ec243e9a520c2a566705183~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,49,49,Natole store,70592214-8dac-6d37-70ad-72422b859c32,true,new,,,50.00 g,1.00 kg,,
486a3cd3-801f-9f78-545c-e794fdb01d9d,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81-one-bite-original-50%D0%B3?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабанос ONE BITE ORIGINAL 50г,instock,"<p>ORIGINAL</p><p></p><p>З добірної свинини</p><p></p><p>Готові до споживання, в їстівній оболонці. Упаковані в захисному середовищі.</p><p>Термін придатності в газовому середовищі – 90 діб при температурі від +2˚С до +25˚С і відносній вологості повітря від 75% до 78%. Після відкриття упаковки спожити протягом 2 діб.</p>",https://static.wixstatic.com/media/145cef_b9b336ef1bec4df986c0d9c8f6387bb4~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,43,43,Natole store,486a3cd3-801f-9f78-545c-e794fdb01d9d,true,new,,,50.00 g,1.00 kg,,
2c63df8f-858b-b2bc-befb-ad44bf8c0c61,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81-%D1%84%D1%80%D0%B0%D0%BD%D1%86%D1%83%D0%B7%D1%8C%D0%BA%D0%B8%D0%B9-%D0%B7-%D1%82%D1%80%D1%8E%D1%84%D0%B5%D0%BB%D0%B5%D0%BC-90%D0%B3?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабанос Французький з трюфелем 90г,instock,"<p>Ковбаски сирокопчені першого сорту.</p><p>“Французькі” - витончені та пікантні, з ароматом трюфелю. Ключовими перевагами продукту є вишуканий смак, компактна вага у 90 г, 100% м’ясна сировина, їстівна оболонка та тривалий термін зберігання (від 90 до 120 діб).</p><p>Оболонка: їстівна</p><p>Після відкриття упаковки вжити протягом 48 годин при дотриманні умов зберігання, але не пізніше кінцевої дати споживання.</p>",https://static.wixstatic.com/media/145cef_87ef369455ef468eab4bb9cb3f4df1c9~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,59,59,Natole store,2c63df8f-858b-b2bc-befb-ad44bf8c0c61,true,new,,,90.00 g,1.00 kg,,
16e185c2-26e7-deb6-b926-45cb57f4e192,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81%D0%B8-%D0%B0%D0%B2%D1%81%D1%82%D1%80%D1%96%D0%B9%D1%81%D1%8C%D0%BA%D1%96-%D0%BF%D1%80%D1%8F%D0%BD%D1%96-90%D0%B3?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабаноси Австрійські пряні 90г,instock,"<p>Ковбаски сирокопчені першого сорту,</p><p>«Австрійські» - файні, пряні, з ягідними нотами. Ключовими перевагами продукту є вишуканий смак, компактна вага у 90 г, 100% м’ясна сировина, їстівна оболонка та тривалий термін зберігання (від 90 до 120 діб).</p><p>Оболонка: їстівна.</p><p>Після відкриття упаковки вжити протягом 48 годин при дотриманні умов зберігання, але не пізніше кінцевої дати споживання.</p>",https://static.wixstatic.com/media/145cef_abd784265c0d48959be7f9c6869805d7~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,59,59,Natole store,16e185c2-26e7-deb6-b926-45cb57f4e192,true,new,,,90.00 g,1.00 kg,,
